class,0,1,2,3,4,5,6,7,8,9
0,4751,7,55,4,0,7,0,15,45,116
1,24,4806,3,1,0,0,0,0,16,150
2,211,0,4579,53,42,33,21,51,1,9
3,20,0,411,4142,31,327,58,6,0,5
4,5,0,343,12,4467,2,30,139,0,2
5,34,1,295,372,9,4264,9,14,1,1
6,1,0,167,149,109,2,4571,1,0,0
7,11,0,139,6,43,1,0,4768,0,32
8,181,50,7,2,1,6,0,1,4722,30
9,30,37,9,1,1,2,0,9,1,4910
