class,0,1,2,3,4,5,6,7,8,9
0,4732,2,85,18,17,1,11,3,124,7
1,215,4530,11,13,1,3,4,1,90,132
2,233,0,4358,86,78,11,165,2,64,3
3,162,4,380,3895,158,104,227,9,58,3
4,118,0,261,148,4179,31,177,57,28,1
5,56,1,650,1156,153,2807,99,48,28,2
6,73,1,221,133,60,9,4479,0,24,0
7,168,3,293,244,137,168,31,3909,35,12
8,295,10,10,9,2,1,12,0,4654,7
9,332,156,14,27,4,1,14,8,120,4324
