class,0,1,2,3,4,5,6,7,8,9
0,3663,21,559,45,473,8,23,3,194,11
1,72,4611,65,25,19,15,38,0,85,70
2,89,0,4403,95,208,56,107,3,38,1
3,47,2,530,3408,230,372,293,15,100,3
4,8,0,567,193,3917,46,237,11,21,0
5,14,2,393,783,226,3429,90,37,25,1
6,16,2,355,112,86,52,4357,1,17,2
7,38,1,620,271,939,125,43,2909,42,12
8,200,48,83,20,59,9,53,0,4519,9
9,333,268,80,54,74,7,57,1,304,3822
