class,0,1,2,3,4,5,6,7,8,9
0,4421,11,393,28,4,4,0,2,110,27
1,58,4632,24,9,0,2,2,1,61,211
2,74,0,4796,95,7,18,0,1,9,0
3,67,2,388,4348,22,118,11,7,26,11
4,54,0,1375,332,3156,21,16,30,16,0
5,20,3,556,1068,35,3262,1,34,14,7
6,44,3,1018,585,18,19,3258,0,43,12
7,49,5,524,220,79,124,0,3943,40,16
8,189,15,80,15,1,0,1,0,4683,16
9,79,66,48,23,3,1,0,3,151,4626
