class,0,1,2,3,4,5,6,7,8,9
0,4525,6,78,22,56,21,4,124,139,25
1,61,4689,10,9,2,9,3,25,83,109
2,165,4,4121,68,165,110,23,303,34,7
3,95,6,105,3336,197,561,34,611,42,13
4,38,0,63,27,4284,34,9,538,7,0
5,20,2,52,216,108,3990,25,569,11,7
6,45,8,441,196,372,65,3628,117,111,17
7,9,1,10,15,39,22,3,4893,5,3
8,165,19,13,4,17,9,2,26,4734,11
9,105,119,4,14,7,5,3,96,132,4515
