class,0,1,2,3,4,5,6,7,8,9
0,4387,24,92,101,31,6,14,14,296,35
1,58,4743,3,21,3,1,14,3,67,87
2,176,5,3947,258,272,74,94,126,36,12
3,48,13,53,4254,157,174,67,166,24,44
4,48,0,41,229,4211,25,32,395,16,3
5,25,3,40,1103,122,2942,42,689,9,25
6,38,8,147,307,225,26,4125,92,26,6
7,53,2,19,140,67,13,6,4667,15,18
8,81,23,19,30,12,1,7,5,4804,18
9,131,275,12,20,1,0,7,21,119,4414
