class,0,1,2,3,4,5,6,7,8,9
0,4600,22,161,12,12,0,6,18,135,34
1,45,4760,11,4,4,1,2,4,48,121
2,154,4,4666,18,81,6,27,18,22,4
3,253,20,1138,2995,130,84,169,103,64,44
4,68,2,414,26,4176,12,69,213,16,4
5,84,18,1064,563,172,2741,64,264,18,12
6,49,14,702,47,41,10,4080,30,19,8
7,62,6,196,35,95,18,8,4548,17,15
8,139,39,29,7,8,2,5,5,4735,31
9,77,155,33,6,10,0,6,17,89,4607
