class,0,1,2,3,4,5,6,7,8,9
0,881,6,20,12,21,0,6,2,30,22
1,2,972,1,1,2,0,0,1,1,20
2,9,0,880,23,35,22,14,9,5,3
3,6,0,17,823,38,72,17,11,6,10
4,1,0,9,10,953,5,4,17,0,1
5,3,2,11,69,19,882,3,9,1,1
6,2,1,17,19,14,2,939,3,2,1
7,6,0,3,11,22,20,0,933,2,3
8,13,4,2,4,1,1,0,1,959,15
9,7,30,2,2,1,0,1,2,8,947
