class,0,1,2,3,4,5,6,7,8,9
0,940,6,27,8,2,3,1,0,10,3
1,9,980,0,0,0,0,0,0,0,11
2,17,1,898,31,10,24,11,5,2,1
3,8,3,27,840,18,64,22,9,6,3
4,9,1,13,30,891,37,9,9,0,1
5,7,3,9,110,10,848,2,9,1,1
6,3,0,21,26,5,9,931,2,2,1
7,9,0,11,13,16,19,1,927,0,4
8,42,16,4,6,0,1,2,1,920,8
9,9,46,3,2,0,0,0,0,5,935
