class,0,1,2,3,4,5,6,7,8,9
0,920,11,9,22,3,4,6,2,14,9
1,1,983,0,1,0,0,0,0,1,14
2,35,2,817,77,6,23,27,7,3,3
3,5,3,8,913,6,32,19,3,5,6
4,7,0,21,57,865,21,18,6,2,3
5,3,2,11,144,6,822,3,7,1,1
6,2,1,4,35,3,7,947,0,0,1
7,5,0,0,28,14,29,1,920,0,3
8,31,13,1,7,0,2,8,1,922,15
9,6,55,0,8,0,0,1,1,2,927
