class,0,1,2,3,4,5,6,7,8,9
0,950,5,15,5,5,2,5,0,10,3
1,11,957,3,1,3,1,1,0,4,19
2,41,0,900,15,17,7,12,7,1,0
3,19,2,85,730,42,91,14,15,2,0
4,12,1,22,26,920,11,3,3,2,0
5,7,0,55,56,30,836,6,10,0,0
6,15,0,49,22,22,3,886,2,0,1
7,12,0,28,11,58,21,1,867,1,1
8,60,6,15,12,3,3,2,0,889,10
9,27,24,1,14,2,4,3,4,3,918
