class,0,1,2,3,4,5,6,7,8,9
0,937,0,7,2,7,0,2,3,23,19
1,14,839,1,2,0,0,0,0,11,133
2,37,1,875,48,16,5,6,4,4,4
3,9,0,21,889,15,52,2,2,5,5
4,6,0,14,25,937,3,7,2,1,5
5,6,0,22,152,25,774,1,12,2,6
6,11,0,29,57,15,7,869,1,2,9
7,9,0,8,32,48,2,0,892,4,5
8,29,4,3,7,1,0,1,0,931,24
9,10,1,2,2,0,0,0,0,8,977
