class,0,1,2,3,4,5,6,7,8,9
0,4841,28,48,8,2,0,1,1,27,44
1,35,4865,3,3,0,0,0,0,1,93
2,308,23,4476,69,58,10,26,3,19,8
3,244,38,296,4046,139,66,68,6,36,61
4,223,5,178,72,4449,10,16,19,12,16
5,111,43,296,869,188,3388,35,32,14,24
6,158,74,286,174,103,6,4134,0,36,29
7,234,19,169,146,185,40,7,4136,14,50
8,543,90,13,4,4,1,1,0,4141,203
9,89,229,9,17,1,1,0,0,6,4648
