class,0,1,2,3,4,5,6,7,8,9
0,4060,18,119,137,62,45,8,180,257,114
1,24,4699,7,40,1,23,1,24,28,153
2,235,7,3828,349,141,180,67,155,26,12
3,41,9,174,4006,46,528,15,162,9,10
4,62,3,200,324,3792,229,34,344,5,7
5,13,4,164,461,22,4079,10,244,1,2
6,23,35,243,1020,56,261,3174,121,27,40
7,10,2,63,126,67,132,0,4582,3,15
8,119,78,30,105,16,57,4,35,4453,103
9,46,201,9,88,5,26,2,59,39,4525
