class,0,1,2,3,4,5,6,7,8,9
0,3648,12,513,179,15,31,102,41,124,335
1,22,3976,10,73,2,11,49,5,39,813
2,22,5,4441,211,18,120,144,25,2,12
3,5,0,107,4454,9,271,123,16,2,13
4,8,0,198,358,3823,172,253,171,5,12
5,6,2,79,654,10,4161,39,46,1,2
6,2,0,64,101,3,38,4786,2,2,2
7,1,0,52,204,9,104,25,4580,1,24
8,99,7,47,55,4,23,60,4,4316,385
9,5,11,17,60,1,7,13,5,5,4876
