class,0,1,2,3,4,5,6,7,8,9
0,4567,36,61,2,31,2,23,2,153,123
1,17,4702,5,1,2,0,1,3,33,236
2,175,14,4373,14,126,27,134,24,71,42
3,144,76,187,2714,460,237,554,225,190,213
4,50,3,66,4,4712,7,74,47,18,19
5,30,32,154,213,437,3380,259,316,66,113
6,15,12,67,6,53,5,4784,4,30,24
7,45,7,55,9,185,10,20,4596,24,49
8,103,36,8,0,4,0,6,1,4800,42
9,15,61,5,0,2,0,5,2,65,4845
