class,0,1,2,3,4,5,6,7,8,9
0,4480,372,36,19,4,6,3,6,71,3
1,10,4980,2,1,0,0,2,0,2,3
2,377,165,4177,88,77,32,55,19,7,3
3,281,178,244,3690,137,251,128,15,59,17
4,260,76,188,120,4053,109,110,78,1,5
5,89,149,206,949,96,3237,208,43,18,5
6,130,388,340,99,36,6,3942,0,53,6
7,132,119,124,102,115,224,43,4135,1,5
8,652,465,33,10,20,1,3,5,3790,21
9,147,1906,5,24,6,8,5,8,9,2882
