class,0,1,2,3,4,5,6,7,8,9
0,4742,74,58,12,0,0,1,2,101,10
1,16,4961,0,1,0,1,0,1,10,10
2,254,42,4528,96,0,28,12,21,17,2
3,156,31,370,4217,10,152,26,10,25,3
4,263,25,609,327,3220,236,47,252,16,5
5,90,31,364,544,16,3901,3,39,11,1
6,75,136,298,259,7,40,4109,16,57,3
7,116,15,170,134,21,109,1,4426,5,3
8,500,156,26,12,0,3,1,8,4274,20
9,165,588,9,30,1,2,2,4,51,4148
