class,0,1,2,3,4,5,6,7,8,9
0,4129,20,25,44,71,47,3,18,198,445
1,4,3882,1,10,1,15,0,1,21,1065
2,237,3,3828,179,201,308,49,27,16,152
3,38,2,49,3719,122,737,28,12,29,264
4,23,0,62,163,4364,111,7,151,17,102
5,7,0,36,327,69,4415,3,79,7,57
6,19,12,52,158,319,499,3450,7,56,428
7,17,2,57,103,49,190,3,4421,8,150
8,66,23,13,11,12,27,1,3,4447,397
9,6,15,3,5,0,3,0,3,10,4955
