class,0,1,2,3,4,5,6,7,8,9
0,4499,8,104,110,13,11,5,8,223,19
1,30,4818,3,28,1,0,1,7,78,34
2,110,6,4421,285,39,39,19,33,39,9
3,31,4,47,4630,46,158,12,21,40,11
4,39,0,94,184,4470,70,11,104,24,4
5,10,4,42,797,40,4031,5,62,9,0
6,13,18,196,403,69,52,4173,20,33,23
7,32,1,20,142,35,75,1,4669,23,2
8,58,18,10,44,7,8,4,3,4837,11
9,97,240,6,35,3,6,2,22,154,4435
