class,0,1,2,3,4,5,6,7,8,9
0,3963,50,57,81,168,5,37,47,440,152
1,0,4856,3,10,4,1,3,4,12,107
2,150,5,4146,129,344,17,97,52,48,12
3,13,7,59,4273,374,78,92,61,14,29
4,2,0,9,31,4898,7,14,32,6,1
5,8,9,70,863,649,3071,49,234,15,32
6,6,2,53,84,144,2,4677,8,14,10
7,2,2,13,49,202,12,7,4681,8,24
8,7,110,9,16,23,0,23,4,4713,95
9,2,131,7,17,21,0,10,2,30,4780
