class,0,1,2,3,4,5,6,7,8,9
0,912,2,19,8,2,0,8,5,41,3
1,10,949,3,1,0,0,3,2,12,20
2,26,0,872,19,22,14,25,17,4,1
3,8,1,29,804,20,59,33,28,15,3
4,8,0,24,24,876,11,12,42,2,1
5,5,1,25,103,17,803,5,35,5,1
6,4,1,14,22,8,1,943,2,3,2
7,5,0,5,8,7,7,3,963,0,2
8,19,2,4,2,0,0,1,2,965,5
9,22,31,4,4,0,0,3,1,24,911
