class,0,1,2,3,4,5,6,7,8,9
0,3997,53,510,45,131,21,15,14,80,134
1,6,4655,27,16,9,27,7,2,12,239
2,39,2,4585,109,93,65,80,21,2,4
3,18,2,232,3823,252,456,146,58,3,10
4,6,0,81,71,4645,57,36,96,2,6
5,4,1,131,307,98,4358,33,67,0,1
6,5,2,128,52,77,40,4678,9,2,7
7,4,0,93,80,166,111,10,4521,2,13
8,96,103,119,42,15,40,26,3,4457,99
9,12,62,29,13,11,19,7,14,12,4821
