class,0,1,2,3,4,5,6,7,8,9
0,4178,175,17,35,16,81,86,58,235,119
1,5,4958,0,1,0,4,12,2,5,13
2,271,11,3009,92,105,673,684,122,24,9
3,41,31,11,3105,58,939,691,82,19,23
4,36,4,9,65,4010,342,427,101,5,1
5,9,10,1,105,23,4599,193,54,4,2
6,4,6,4,16,5,57,4900,2,3,3
7,7,5,3,35,66,259,80,4530,6,9
8,89,130,5,12,6,29,59,5,4593,72
9,14,516,1,7,6,23,39,17,28,4349
