class,0,1,2,3,4,5,6,7,8,9
0,4671,9,137,41,10,6,10,6,78,32
1,43,4450,12,23,0,2,9,0,41,420
2,219,9,4353,195,18,74,90,18,14,10
3,92,9,95,4432,29,157,117,16,16,37
4,67,0,370,237,4122,60,72,58,4,10
5,54,10,66,707,78,3898,106,52,9,20
6,36,0,169,271,21,16,4469,2,10,6
7,67,4,135,153,112,58,12,4407,7,45
8,184,12,39,23,12,4,11,2,4665,48
9,103,60,11,28,0,3,9,2,51,4733
