class,0,1,2,3,4,5,6,7,8,9
0,3978,1,292,111,48,16,11,43,425,75
1,18,4277,18,19,6,7,11,8,216,420
2,64,0,4562,93,87,54,31,53,49,7
3,38,0,217,4071,137,228,22,177,90,20
4,11,0,203,86,4539,23,9,86,40,3
5,8,0,173,575,145,3755,2,290,28,24
6,10,0,230,238,414,112,3772,64,107,53
7,5,0,35,38,208,22,0,4652,26,14
8,31,1,20,31,6,13,8,21,4823,46
9,37,16,12,14,5,6,3,39,108,4760
