class,0,1,2,3,4,5,6,7,8,9
0,3357,33,268,97,382,3,3,40,716,101
1,53,4507,14,13,39,2,3,2,203,164
2,280,2,2236,320,1693,125,163,107,48,26
3,116,6,211,1720,1149,1210,213,285,48,42
4,20,1,72,72,4355,47,37,367,7,22
5,26,1,55,759,590,2821,57,662,13,16
6,24,5,385,389,392,27,3747,9,15,7
7,21,1,24,70,509,169,8,4140,12,46
8,164,59,32,23,48,2,2,4,4633,33
9,90,499,27,14,89,2,2,13,251,4013
