class,0,1,2,3,4,5,6,7,8,9
0,4485,13,127,110,21,4,13,15,147,65
1,9,4565,6,179,4,7,52,9,33,136
2,169,1,4198,186,127,23,272,15,4,5
3,20,0,151,3774,84,505,411,47,5,3
4,28,0,133,38,4463,66,205,66,0,1
5,4,0,34,480,126,4048,166,141,0,1
6,3,0,58,56,21,25,4836,0,0,1
7,3,0,15,79,163,114,6,4610,0,10
8,123,66,73,355,11,8,107,6,4235,16
9,78,163,12,96,30,2,18,54,16,4531
