class,0,1,2,3,4,5,6,7,8,9
0,843,7,44,12,5,9,3,18,14,45
1,4,876,0,0,0,3,0,2,1,114
2,23,1,842,23,15,45,6,35,1,9
3,7,2,19,715,11,162,6,53,2,23
4,4,1,36,20,765,28,5,117,1,23
5,0,0,12,40,4,885,0,49,0,10
6,1,7,70,51,2,70,782,14,0,3
7,1,0,2,5,3,8,0,970,0,11
8,47,8,13,12,0,4,1,13,829,73
9,0,11,1,2,0,1,0,4,0,981
