class,0,1,2,3,4,5,6,7,8,9
0,962,4,7,3,2,1,0,0,13,8
1,7,980,1,0,0,0,0,0,0,12
2,75,1,859,17,17,12,10,3,3,3
3,32,6,30,829,16,59,14,6,2,6
4,18,2,46,20,881,10,8,10,1,4
5,9,2,21,97,18,840,4,7,0,2
6,24,12,31,37,3,3,879,1,8,2
7,33,1,8,29,17,17,1,887,2,5
8,60,21,4,4,0,0,0,0,901,10
9,14,76,0,6,0,0,1,0,7,896
