class,0,1,2,3,4,5,6,7,8,9
0,4763,12,95,30,31,12,17,6,25,9
1,70,4755,9,12,5,15,18,3,10,103
2,191,3,4351,81,77,60,204,25,0,8
3,105,1,197,3923,102,341,308,13,2,8
4,70,2,172,67,4271,38,253,125,1,1
5,54,1,152,404,105,3950,284,48,0,2
6,41,2,105,100,14,16,4717,2,2,1
7,129,2,101,115,97,162,90,4289,0,15
8,424,89,52,46,22,11,44,7,4280,25
9,196,167,18,36,5,31,46,23,33,4445
