class,0,1,2,3,4,5,6,7,8,9
0,3678,17,180,372,89,15,17,11,146,475
1,13,3897,2,41,0,2,5,0,15,1025
2,82,9,3906,442,183,129,61,34,18,136
3,1,1,57,4487,69,193,37,9,6,140
4,4,0,82,314,4328,103,29,23,10,107
5,0,5,28,1206,86,3476,28,42,1,128
6,3,14,95,553,109,41,4064,3,8,110
7,9,5,31,412,277,148,8,3743,9,358
8,60,27,19,107,9,1,3,2,4267,505
9,5,14,2,22,0,1,4,0,9,4943
