class,0,1,2,3,4,5,6,7,8,9
0,3925,2,477,23,45,2,86,100,256,84
1,60,3862,25,18,7,6,51,10,313,648
2,39,0,4597,43,73,20,188,19,11,10
3,55,0,323,3411,150,453,438,89,48,33
4,6,0,206,46,4499,27,112,75,17,12
5,20,1,284,417,180,3767,141,153,22,15
6,3,0,92,14,45,13,4817,7,7,2
7,6,1,97,45,143,46,33,4597,10,22
8,79,2,69,6,8,2,46,11,4748,29
9,33,17,12,18,9,4,30,16,119,4742
