class,0,1,2,3,4,5,6,7,8,9
0,3837,57,54,20,13,48,154,14,785,18
1,4,4655,1,2,0,21,81,1,174,61
2,239,15,3627,33,22,429,499,71,62,3
3,52,16,110,2255,29,1758,628,52,89,11
4,58,6,226,115,3379,414,474,241,82,5
5,10,2,28,78,10,4723,89,51,8,1
6,5,3,13,11,3,69,4883,1,12,0
7,21,6,14,35,19,232,95,4496,73,9
8,43,32,15,1,1,13,50,1,4843,1
9,69,204,5,7,1,44,154,12,739,3765
