class,0,1,2,3,4,5,6,7,8,9
0,4059,137,110,32,53,14,67,47,290,191
1,171,4322,5,10,10,2,20,18,54,388
2,641,35,2503,140,706,149,568,187,36,35
3,253,55,439,1767,501,862,586,383,50,104
4,236,26,170,112,3328,127,368,561,41,31
5,114,41,370,646,451,2475,192,640,16,55
6,72,55,122,113,319,112,4100,57,22,28
7,216,61,117,93,405,164,52,3795,20,77
8,670,158,27,39,46,16,57,23,3847,117
9,174,291,8,19,16,11,22,66,107,4286
