class,0,1,2,3,4,5,6,7,8,9
0,1225,769,92,40,146,80,51,257,1642,698
1,21,3468,7,4,13,26,42,71,166,1182
2,338,453,492,180,1148,600,681,632,258,218
3,66,361,207,434,332,1811,741,563,130,355
4,105,303,286,58,1670,466,832,946,141,193
5,36,244,160,234,373,2312,434,878,89,240
6,22,386,209,240,783,369,2528,193,42,228
7,33,277,37,82,365,601,220,2913,46,426
8,150,1071,49,27,34,52,35,68,2802,712
9,21,1294,13,26,15,35,91,164,227,3114
